Año,Mes,Fecha,Nombre ciudad,Genérico,Precio promedio
2018,7,2018-07-15,"Cuernavaca, Mor.",Transporte aéreo,1519
2018,7,2018-07-15,"Cuernavaca, Mor.",Transporte aéreo,2163
2018,7,2018-07-15,"Cuernavaca, Mor.",Transporte aéreo,1774
2018,7,2018-07-15,"Cuernavaca, Mor.",Transporte aéreo,915.75
2018,7,2018-07-15,"Tehuantepec, Oax.",Colectivo,6
2018,7,2018-07-15,Área Met. de la Cd. de México,Colectivo,5.5
2018,7,2018-07-15,"Tlaxcala, Tlax.",Autobús urbano,7
2018,7,2018-07-15,"Tlaxcala, Tlax.",Autobús urbano,9.5
2018,7,2018-07-15,"Tlaxcala, Tlax.",Taxi,60
2018,7,2018-07-15,"Tlaxcala, Tlax.",Taxi,80
2018,7,2018-07-15,"Tlaxcala, Tlax.",Autobús foráneo,150
2018,7,2018-07-15,"Tlaxcala, Tlax.",Autobús foráneo,30
2018,7,2018-07-15,"Tlaxcala, Tlax.",Transporte aéreo,2999.25
2018,7,2018-07-15,"Tlaxcala, Tlax.",Transporte aéreo,3433
2018,7,2018-07-15,Área Met. de la Cd. de México,Colectivo,5.5
2018,7,2018-07-15,Área Met. de la Cd. de México,Colectivo,5.5
2018,7,2018-07-15,"San Andrés Tuxtla, Ver.",Autobús urbano,7
2018,7,2018-07-15,"San Andrés Tuxtla, Ver.",Autobús urbano,8
2018,7,2018-07-15,"San Andrés Tuxtla, Ver.",Taxi,18
2018,7,2018-07-15,"San Andrés Tuxtla, Ver.",Taxi,21
2018,7,2018-07-15,"San Andrés Tuxtla, Ver.",Autobús foráneo,784
2018,7,2018-07-15,"San Andrés Tuxtla, Ver.",Autobús foráneo,160
2018,7,2018-07-15,"San Andrés Tuxtla, Ver.",Transporte aéreo,3122.25
2018,7,2018-07-15,"San Andrés Tuxtla, Ver.",Transporte aéreo,2560.25
2018,7,2018-07-15,Área Met. de la Cd. de México,Colectivo,5.5
2018,7,2018-07-15,Área Met. de la Cd. de México,Colectivo,5
2018,7,2018-07-15,Área Met. de la Cd. de México,Colectivo,5
2018,7,2018-07-15,Área Met. de la Cd. de México,Colectivo,5
2018,7,2018-07-15,"Campeche, Camp.",Autobús urbano,7
2018,7,2018-07-15,"Campeche, Camp.",Autobús urbano,4
2018,7,2018-07-15,"Campeche, Camp.",Autobús urbano,7
2018,7,2018-07-15,"Campeche, Camp.",Autobús urbano,4
2018,7,2018-07-15,"Campeche, Camp.",Taxi,35
2018,7,2018-07-15,"Campeche, Camp.",Taxi,35
2018,7,2018-07-15,"Campeche, Camp.",Taxi,30
2018,7,2018-07-15,"Campeche, Camp.",Taxi,120
2018,7,2018-07-15,"Campeche, Camp.",Autobús foráneo,240
2018,7,2018-07-15,"Campeche, Camp.",Autobús foráneo,1208
2018,7,2018-07-15,"Campeche, Camp.",Autobús foráneo,295.5
2018,7,2018-07-15,"Campeche, Camp.",Autobús foráneo,189
2018,7,2018-07-15,"Campeche, Camp.",Transporte aéreo,2133
2018,7,2018-07-15,"Campeche, Camp.",Transporte aéreo,2348
2018,7,2018-07-15,"Campeche, Camp.",Transporte aéreo,5498.75
2018,7,2018-07-15,"Campeche, Camp.",Transporte aéreo,1958
2018,7,2018-07-15,"Matamoros, Tamps.",Colectivo,5
2018,7,2018-07-15,"Chetumal, Q. Roo.",Colectivo,5
2018,7,2018-07-15,"Tepatitlán, Jal.",Autobús urbano,9
2018,7,2018-07-15,"Tepatitlán, Jal.",Autobús urbano,9
2018,7,2018-07-15,"Tepatitlán, Jal.",Taxi,40
2018,7,2018-07-15,"Tepatitlán, Jal.",Taxi,35
2018,7,2018-07-15,"Tepatitlán, Jal.",Autobús foráneo,802
2018,7,2018-07-15,"Tepatitlán, Jal.",Autobús foráneo,67
2018,7,2018-07-15,"Tepatitlán, Jal.",Transporte aéreo,1133.5
2018,7,2018-07-15,"Tepatitlán, Jal.",Transporte aéreo,1739.5
2018,7,2018-07-15,"Chetumal, Q. Roo.",Colectivo,5
2018,7,2018-07-15,"Campeche, Camp.",Colectivo,4
2018,7,2018-07-15,"Tehuantepec, Oax.",Autobús urbano,6
2018,7,2018-07-15,"Tehuantepec, Oax.",Autobús urbano,27
2018,7,2018-07-15,"Tehuantepec, Oax.",Taxi,25
2018,7,2018-07-15,"Tehuantepec, Oax.",Taxi,25
2018,7,2018-07-15,"Tehuantepec, Oax.",Autobús foráneo,832
2018,7,2018-07-15,"Tehuantepec, Oax.",Autobús foráneo,172
2018,7,2018-07-15,"Tehuantepec, Oax.",Transporte aéreo,1964.75
2018,7,2018-07-15,"Tehuantepec, Oax.",Transporte aéreo,1598.5
2018,7,2018-07-15,"Campeche, Camp.",Colectivo,4
2018,7,2018-07-15,"Guadalajara, Jal.",Colectivo,3.5
2018,7,2018-07-15,"Cd. Acuña, Coah.",Autobús urbano,10
2018,7,2018-07-15,"Cd. Acuña, Coah.",Autobús urbano,10
2018,7,2018-07-15,"Cd. Acuña, Coah.",Taxi,45
2018,7,2018-07-15,"Cd. Acuña, Coah.",Taxi,40
2018,7,2018-07-15,"Cd. Acuña, Coah.",Autobús foráneo,175
2018,7,2018-07-15,"Cd. Acuña, Coah.",Autobús foráneo,2149
2018,7,2018-07-15,"Cd. Acuña, Coah.",Transporte aéreo,3163.5
2018,7,2018-07-15,"Cd. Acuña, Coah.",Transporte aéreo,1911
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,5.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,6.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,6.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,6.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,11.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,10
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,10
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,10
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,5.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,5.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,17.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,7
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,5.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,11.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,6.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,10
2018,6,2018-06-15,Área Met. de la Cd. de México,Colectivo,10
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,2
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,12
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,2
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,4
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,6
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,6
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,11.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,7
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,15
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,15
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,7
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,2
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,6
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,2
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,2
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,2
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,8
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,10
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,10
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús urbano,10
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,254
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,8.74
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,8.74
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,8.74
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,8.74
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,13.1
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,40
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,7.96
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,30
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,35
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,13.1
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,8.74
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,8.74
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,8.74
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,8.74
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,85
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,40
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,7.96
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,30
2018,6,2018-06-15,Área Met. de la Cd. de México,Taxi,25
2018,6,2018-06-15,Área Met. de la Cd. de México,Metro o transporte eléctrico,5
2018,6,2018-06-15,Área Met. de la Cd. de México,Metro o transporte eléctrico,3
2018,6,2018-06-15,Área Met. de la Cd. de México,Metro o transporte eléctrico,5
2018,6,2018-06-15,Área Met. de la Cd. de México,Metro o transporte eléctrico,5
2018,6,2018-06-15,Área Met. de la Cd. de México,Metro o transporte eléctrico,4
2018,6,2018-06-15,Área Met. de la Cd. de México,Metro o transporte eléctrico,18
2018,6,2018-06-15,Área Met. de la Cd. de México,Metro o transporte eléctrico,5
2018,6,2018-06-15,Área Met. de la Cd. de México,Metro o transporte eléctrico,5
2018,6,2018-06-15,Área Met. de la Cd. de México,Metro o transporte eléctrico,5
2018,6,2018-06-15,Área Met. de la Cd. de México,Metro o transporte eléctrico,5
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,820
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,150
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,533
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,1199
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,880
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,118
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,484
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,905
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,1055
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,614
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,237.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,135
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,247.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,735
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,1213
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,685
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,384
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,106
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,940
2018,6,2018-06-15,Área Met. de la Cd. de México,Autobús foráneo,1201
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,1942
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,19502.32
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,2642
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,2185.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,938.25
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,1050.29
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,2122
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,2606
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,2464
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,5851
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,6406.75
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,8734.37
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,2036.25
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,2250.25
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,2479
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,1095.63
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,1786.57
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,2341.5
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,3116.27
2018,6,2018-06-15,Área Met. de la Cd. de México,Transporte aéreo,36076
2018,6,2018-06-15,"Mérida, Yuc.",Colectivo,8
2018,6,2018-06-15,"Mérida, Yuc.",Colectivo,8
2018,6,2018-06-15,"Mérida, Yuc.",Colectivo,8
2018,6,2018-06-15,"Mérida, Yuc.",Colectivo,8
2018,6,2018-06-15,"Mérida, Yuc.",Autobús urbano,8
2018,6,2018-06-15,"Mérida, Yuc.",Autobús urbano,8
2018,6,2018-06-15,"Mérida, Yuc.",Autobús urbano,8
2018,6,2018-06-15,"Mérida, Yuc.",Autobús urbano,8
2018,6,2018-06-15,"Mérida, Yuc.",Taxi,150
2018,6,2018-06-15,"Mérida, Yuc.",Taxi,150
2018,6,2018-06-15,"Mérida, Yuc.",Taxi,25
2018,6,2018-06-15,"Mérida, Yuc.",Taxi,180
2018,6,2018-06-15,"Mérida, Yuc.",Autobús foráneo,1186
2018,6,2018-06-15,"Mérida, Yuc.",Autobús foráneo,217
2018,6,2018-06-15,"Mérida, Yuc.",Autobús foráneo,523.5
2018,6,2018-06-15,"Mérida, Yuc.",Autobús foráneo,31
2018,6,2018-06-15,"Mérida, Yuc.",Transporte aéreo,1793.5
2018,6,2018-06-15,"Mérida, Yuc.",Transporte aéreo,2198
2018,6,2018-06-15,"Mérida, Yuc.",Transporte aéreo,17280.5
2018,6,2018-06-15,"Mérida, Yuc.",Transporte aéreo,1424.5
2018,6,2018-06-15,"Morelia, Mich.",Colectivo,8
2018,6,2018-06-15,"Morelia, Mich.",Colectivo,8
2018,6,2018-06-15,"Morelia, Mich.",Colectivo,8
2018,6,2018-06-15,"Morelia, Mich.",Colectivo,8
2018,6,2018-06-15,"Morelia, Mich.",Autobús urbano,8
2018,6,2018-06-15,"Morelia, Mich.",Autobús urbano,8
2018,6,2018-06-15,"Morelia, Mich.",Autobús urbano,8
2018,6,2018-06-15,"Morelia, Mich.",Autobús urbano,8
2018,6,2018-06-15,"Morelia, Mich.",Taxi,60
2018,6,2018-06-15,"Morelia, Mich.",Taxi,55
2018,6,2018-06-15,"Morelia, Mich.",Taxi,350
2018,6,2018-06-15,"Morelia, Mich.",Taxi,60
2018,6,2018-06-15,"Morelia, Mich.",Autobús foráneo,469
2018,6,2018-06-15,"Morelia, Mich.",Autobús foráneo,279
2018,6,2018-06-15,"Morelia, Mich.",Autobús foráneo,540
2018,6,2018-06-15,"Morelia, Mich.",Autobús foráneo,306
2018,6,2018-06-15,"Morelia, Mich.",Transporte aéreo,1131.25
2018,6,2018-06-15,"Morelia, Mich.",Transporte aéreo,3343.5
2018,6,2018-06-15,"Morelia, Mich.",Transporte aéreo,2359.5
2018,6,2018-06-15,"Morelia, Mich.",Transporte aéreo,2681
2018,6,2018-06-15,"Guadalajara, Jal.",Colectivo,7
2018,6,2018-06-15,"Guadalajara, Jal.",Colectivo,7
2018,6,2018-06-15,"Guadalajara, Jal.",Colectivo,7
2018,6,2018-06-15,"Guadalajara, Jal.",Colectivo,7
2018,6,2018-06-15,"Guadalajara, Jal.",Colectivo,3.5
2018,6,2018-06-15,"Guadalajara, Jal.",Colectivo,7
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús urbano,7
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús urbano,7
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús urbano,7
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús urbano,7
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús urbano,7
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús urbano,7
2018,6,2018-06-15,"Guadalajara, Jal.",Taxi,220
2018,6,2018-06-15,"Guadalajara, Jal.",Taxi,100
2018,6,2018-06-15,"Guadalajara, Jal.",Taxi,250
2018,6,2018-06-15,"Guadalajara, Jal.",Taxi,8.5
2018,6,2018-06-15,"Guadalajara, Jal.",Taxi,200
2018,6,2018-06-15,"Guadalajara, Jal.",Taxi,130
2018,6,2018-06-15,"Guadalajara, Jal.",Metro o transporte eléctrico,7
2018,6,2018-06-15,"Guadalajara, Jal.",Metro o transporte eléctrico,7
2018,6,2018-06-15,"Guadalajara, Jal.",Metro o transporte eléctrico,7
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús foráneo,514.5
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús foráneo,604
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús foráneo,790
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús foráneo,250
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús foráneo,454
2018,6,2018-06-15,"Guadalajara, Jal.",Autobús foráneo,2027
2018,6,2018-06-15,"Guadalajara, Jal.",Transporte aéreo,1583.5
2018,6,2018-06-15,"Guadalajara, Jal.",Transporte aéreo,972.25
2018,6,2018-06-15,"Guadalajara, Jal.",Transporte aéreo,1698.75
2018,6,2018-06-15,"Guadalajara, Jal.",Transporte aéreo,907.56
2018,6,2018-06-15,"Guadalajara, Jal.",Transporte aéreo,10104
2018,6,2018-06-15,"Guadalajara, Jal.",Transporte aéreo,2894.25
2018,6,2018-06-15,"Monterrey, N.L.",Colectivo,9.67
2018,6,2018-06-15,"Monterrey, N.L.",Colectivo,10.19
2018,6,2018-06-15,"Monterrey, N.L.",Colectivo,9.67
2018,6,2018-06-15,"Monterrey, N.L.",Colectivo,12
2018,6,2018-06-15,"Monterrey, N.L.",Colectivo,11.71
2018,6,2018-06-15,"Monterrey, N.L.",Colectivo,11.71
2018,6,2018-06-15,"Monterrey, N.L.",Colectivo,10
2018,6,2018-06-15,"Monterrey, N.L.",Colectivo,9.67
2018,6,2018-06-15,"Monterrey, N.L.",Autobús urbano,11.19
2018,6,2018-06-15,"Monterrey, N.L.",Autobús urbano,11.19
2018,6,2018-06-15,"Monterrey, N.L.",Autobús urbano,12
2018,6,2018-06-15,"Monterrey, N.L.",Autobús urbano,11.19
2018,6,2018-06-15,"Monterrey, N.L.",Autobús urbano,11.71
2018,6,2018-06-15,"Monterrey, N.L.",Autobús urbano,10.19
2018,6,2018-06-15,"Monterrey, N.L.",Autobús urbano,13.63
2018,6,2018-06-15,"Monterrey, N.L.",Autobús urbano,11.71
2018,6,2018-06-15,"Monterrey, N.L.",Taxi,260
2018,6,2018-06-15,"Monterrey, N.L.",Taxi,400
2018,6,2018-06-15,"Monterrey, N.L.",Taxi,310
2018,6,2018-06-15,"Monterrey, N.L.",Taxi,8.78
2018,6,2018-06-15,"Monterrey, N.L.",Taxi,5.22
2018,6,2018-06-15,"Monterrey, N.L.",Taxi,100
2018,6,2018-06-15,"Monterrey, N.L.",Taxi,10.53
2018,6,2018-06-15,"Monterrey, N.L.",Taxi,6.27
2018,6,2018-06-15,"Monterrey, N.L.",Metro o transporte eléctrico,4.5
2018,6,2018-06-15,"Monterrey, N.L.",Metro o transporte eléctrico,4.5
2018,6,2018-06-15,"Monterrey, N.L.",Metro o transporte eléctrico,4.5
2018,6,2018-06-15,"Monterrey, N.L.",Metro o transporte eléctrico,4.5
2018,6,2018-06-15,"Monterrey, N.L.",Autobús foráneo,365
2018,6,2018-06-15,"Monterrey, N.L.",Autobús foráneo,384.5
2018,6,2018-06-15,"Monterrey, N.L.",Autobús foráneo,550
2018,6,2018-06-15,"Monterrey, N.L.",Autobús foráneo,125.5
2018,6,2018-06-15,"Monterrey, N.L.",Autobús foráneo,895
2018,6,2018-06-15,"Monterrey, N.L.",Autobús foráneo,1190
2018,6,2018-06-15,"Monterrey, N.L.",Autobús foráneo,819
2018,6,2018-06-15,"Monterrey, N.L.",Autobús foráneo,635
2018,6,2018-06-15,"Monterrey, N.L.",Transporte aéreo,1299.25
2018,6,2018-06-15,"Monterrey, N.L.",Transporte aéreo,1415
2018,6,2018-06-15,"Monterrey, N.L.",Transporte aéreo,2447.5
2018,6,2018-06-15,"Monterrey, N.L.",Transporte aéreo,10176.5
2018,6,2018-06-15,"Monterrey, N.L.",Transporte aéreo,10516.5
2018,6,2018-06-15,"Monterrey, N.L.",Transporte aéreo,1813
2018,6,2018-06-15,"Monterrey, N.L.",Transporte aéreo,6978
2018,6,2018-06-15,"Monterrey, N.L.",Transporte aéreo,2027
2018,6,2018-06-15,"Mexicali, B.C.",Colectivo,15
2018,6,2018-06-15,"Mexicali, B.C.",Colectivo,13
2018,6,2018-06-15,"Mexicali, B.C.",Colectivo,15
2018,6,2018-06-15,"Mexicali, B.C.",Colectivo,13
2018,6,2018-06-15,"Mexicali, B.C.",Autobús urbano,13
2018,6,2018-06-15,"Mexicali, B.C.",Autobús urbano,13
2018,6,2018-06-15,"Mexicali, B.C.",Autobús urbano,13
2018,6,2018-06-15,"Mexicali, B.C.",Autobús urbano,13
2018,6,2018-06-15,"Mexicali, B.C.",Taxi,45
2018,6,2018-06-15,"Mexicali, B.C.",Taxi,300
2018,6,2018-06-15,"Mexicali, B.C.",Taxi,300
2018,6,2018-06-15,"Mexicali, B.C.",Taxi,100
2018,6,2018-06-15,"Mexicali, B.C.",Autobús foráneo,1875
2018,6,2018-06-15,"Mexicali, B.C.",Autobús foráneo,390
2018,6,2018-06-15,"Mexicali, B.C.",Autobús foráneo,768
2018,6,2018-06-15,"Mexicali, B.C.",Autobús foráneo,1875.5
2018,6,2018-06-15,"Mexicali, B.C.",Transporte aéreo,3475
2018,6,2018-06-15,"Mexicali, B.C.",Transporte aéreo,970.63
2018,6,2018-06-15,"Mexicali, B.C.",Transporte aéreo,2231.5
2018,6,2018-06-15,"Mexicali, B.C.",Transporte aéreo,2913
2018,6,2018-06-15,"Cd. Juárez, Chih.",Colectivo,8
2018,6,2018-06-15,"Cd. Juárez, Chih.",Colectivo,8
2018,6,2018-06-15,"Cd. Juárez, Chih.",Colectivo,8
2018,6,2018-06-15,"Cd. Juárez, Chih.",Colectivo,8
2018,6,2018-06-15,"Cd. Juárez, Chih.",Autobús urbano,8
2018,6,2018-06-15,"Cd. Juárez, Chih.",Autobús urbano,8
2018,6,2018-06-15,"Cd. Juárez, Chih.",Autobús urbano,8
2018,6,2018-06-15,"Cd. Juárez, Chih.",Autobús urbano,8
2018,6,2018-06-15,"Cd. Juárez, Chih.",Taxi,250
2018,6,2018-06-15,"Cd. Juárez, Chih.",Taxi,100
2018,6,2018-06-15,"Cd. Juárez, Chih.",Taxi,250
2018,6,2018-06-15,"Cd. Juárez, Chih.",Taxi,100
2018,6,2018-06-15,"Cd. Juárez, Chih.",Autobús foráneo,2180
2018,6,2018-06-15,"Cd. Juárez, Chih.",Autobús foráneo,656
2018,6,2018-06-15,"Cd. Juárez, Chih.",Autobús foráneo,1080
2018,6,2018-06-15,"Cd. Juárez, Chih.",Autobús foráneo,830
2018,6,2018-06-15,"Cd. Juárez, Chih.",Transporte aéreo,3191.5
2018,6,2018-06-15,"Cd. Juárez, Chih.",Transporte aéreo,1994.5
2018,6,2018-06-15,"Cd. Juárez, Chih.",Transporte aéreo,958
2018,6,2018-06-15,"Cd. Juárez, Chih.",Transporte aéreo,1709.04
2018,6,2018-06-15,"Acapulco, Gro.",Colectivo,15
2018,6,2018-06-15,"Acapulco, Gro.",Colectivo,15
2018,6,2018-06-15,"Acapulco, Gro.",Colectivo,15
2018,6,2018-06-15,"Acapulco, Gro.",Colectivo,15
2018,6,2018-06-15,"Acapulco, Gro.",Autobús urbano,8
2018,6,2018-06-15,"Acapulco, Gro.",Autobús urbano,8
2018,6,2018-06-15,"Acapulco, Gro.",Autobús urbano,8
2018,6,2018-06-15,"Acapulco, Gro.",Autobús urbano,10
2018,6,2018-06-15,"Acapulco, Gro.",Taxi,40
2018,6,2018-06-15,"Acapulco, Gro.",Taxi,40
2018,6,2018-06-15,"Acapulco, Gro.",Taxi,60
2018,6,2018-06-15,"Acapulco, Gro.",Taxi,70
2018,6,2018-06-15,"Acapulco, Gro.",Autobús foráneo,110
2018,6,2018-06-15,"Acapulco, Gro.",Autobús foráneo,450
2018,6,2018-06-15,"Acapulco, Gro.",Autobús foráneo,747
2018,6,2018-06-15,"Acapulco, Gro.",Autobús foráneo,582.5
2018,6,2018-06-15,"Acapulco, Gro.",Transporte aéreo,1193.7
2018,6,2018-06-15,"Acapulco, Gro.",Transporte aéreo,34859.38
2018,6,2018-06-15,"Acapulco, Gro.",Transporte aéreo,2753.5
2018,6,2018-06-15,"Acapulco, Gro.",Transporte aéreo,1791.25
2018,6,2018-06-15,"Culiacán, Sin.",Colectivo,9.5
2018,6,2018-06-15,"Culiacán, Sin.",Colectivo,8.5
2018,6,2018-06-15,"Culiacán, Sin.",Colectivo,9.5
2018,6,2018-06-15,"Culiacán, Sin.",Colectivo,9.5
2018,6,2018-06-15,"Culiacán, Sin.",Autobús urbano,9.5
2018,6,2018-06-15,"Culiacán, Sin.",Autobús urbano,8.5
2018,6,2018-06-15,"Culiacán, Sin.",Autobús urbano,8.5
2018,6,2018-06-15,"Culiacán, Sin.",Autobús urbano,9.5
2018,6,2018-06-15,"Culiacán, Sin.",Taxi,90
2018,6,2018-06-15,"Culiacán, Sin.",Taxi,80
2018,6,2018-06-15,"Culiacán, Sin.",Taxi,70
2018,6,2018-06-15,"Culiacán, Sin.",Taxi,220
2018,6,2018-06-15,"Culiacán, Sin.",Transporte aéreo,1419
2018,6,2018-06-15,"Culiacán, Sin.",Transporte aéreo,2672
2018,6,2018-06-15,"Culiacán, Sin.",Transporte aéreo,982.99
2018,6,2018-06-15,"Culiacán, Sin.",Transporte aéreo,2350.75
2018,6,2018-06-15,"León, Gto.",Colectivo,11
2018,6,2018-06-15,"León, Gto.",Colectivo,11
2018,6,2018-06-15,"León, Gto.",Colectivo,9.5
2018,6,2018-06-15,"León, Gto.",Colectivo,9.5
2018,6,2018-06-15,"León, Gto.",Autobús urbano,9.5
2018,6,2018-06-15,"León, Gto.",Autobús urbano,9.5
2018,6,2018-06-15,"León, Gto.",Autobús urbano,9.5
2018,6,2018-06-15,"León, Gto.",Autobús urbano,9.5
2018,6,2018-06-15,"León, Gto.",Taxi,60
2018,6,2018-06-15,"León, Gto.",Taxi,55
2018,6,2018-06-15,"León, Gto.",Taxi,60
2018,6,2018-06-15,"León, Gto.",Taxi,60
2018,6,2018-06-15,"León, Gto.",Autobús foráneo,560
2018,6,2018-06-15,"León, Gto.",Autobús foráneo,670
2018,6,2018-06-15,"León, Gto.",Autobús foráneo,1000
2018,6,2018-06-15,"León, Gto.",Autobús foráneo,1155
2018,6,2018-06-15,"León, Gto.",Transporte aéreo,1835.75
